total_evidence_count,official_evidence_count,corroborated_evidence_count,self_declared_count,accepted_official_count,accepted_corroborated_count,disputed_count,rejected_count,biometric_match_present,government_record_present,verified_ngo_record_present,family_confirmation_present,verified_family_links_count,documents_verified_count,documents_rejected_count,external_confirmed_matches,weighted_evidence_sum,days_in_system,identity_score
4,1,2,1,1,2,0,0,0,0,1,0,0,0,1,1,1.5,24,47.5
9,3,2,4,3,2,0,0,1,1,1,1,0,1,0,0,4.550000000000001,18,98.2
7,3,2,2,3,1,0,0,1,1,1,1,2,0,0,0,4.6000000000000005,284,100.0
2,2,0,0,1,0,1,1,0,1,1,0,2,0,0,0,1.65,136,20.5
2,1,1,0,1,1,0,0,0,0,1,1,2,0,0,0,2.3499999999999996,329,37.2
3,2,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1.8500000000000003,116,27.0
3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1.25,240,38.7
4,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0.55,140,0.0
7,2,2,3,2,2,0,0,0,1,1,1,0,2,0,0,3.7500000000000004,344,75.5
7,3,0,4,3,0,0,0,1,1,1,0,1,1,0,0,4.25,44,86.5
4,0,2,2,0,1,0,2,0,0,0,1,0,2,1,1,1.55,78,24.1
5,0,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0.2499999999999999,355,0.0
4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,85,15.1
3,1,2,0,0,1,1,1,0,0,1,1,1,1,0,2,2.2999999999999994,78,35.5
6,2,2,2,2,2,0,0,1,1,0,1,1,2,0,0,4.05,84,91.1
6,1,1,4,1,1,0,0,0,0,1,1,0,0,0,0,2.3499999999999996,353,32.7
3,1,1,1,1,1,0,2,1,0,0,1,0,1,0,0,1.5000000000000002,197,23.7
5,1,2,2,1,2,0,0,0,1,0,1,1,1,0,0,2.75,230,56.5
4,1,0,3,0,0,1,0,1,0,0,0,0,1,0,1,1.7999999999999996,128,36.3
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1.2000000000000002,83,15.4
6,2,1,3,2,1,0,0,0,1,1,0,0,1,0,0,2.7,174,56.8
3,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1.35,223,33.0
7,2,1,4,2,0,0,0,1,0,1,1,1,1,0,0,4.05,31,78.4
2,0,2,0,0,2,0,0,0,0,0,0,3,1,0,1,2.0000000000000004,283,55.1
5,2,1,2,2,1,0,2,1,0,1,0,1,1,0,0,2.25,265,40.9
5,0,1,4,0,1,1,0,0,0,0,0,1,0,0,1,1.1,237,8.5
4,2,1,1,2,1,0,0,0,1,1,1,1,1,0,2,4.300000000000001,364,81.0
6,0,2,4,0,1,0,0,0,0,0,1,0,2,0,1,2.65,33,51.0
5,1,2,2,1,2,0,0,0,1,0,1,1,1,0,1,3.2,72,65.8
2,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,2.4,173,52.1
5,1,1,3,1,1,0,0,0,1,0,1,1,1,0,0,2.95,260,52.7
3,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0.7,276,0.0
7,1,2,4,0,2,2,0,0,0,1,1,1,0,0,2,2.5499999999999994,279,27.7
5,1,3,1,1,3,0,0,0,0,1,1,1,1,0,0,2.5,76,54.9
6,1,1,4,1,1,0,0,0,0,1,1,2,1,0,1,3.95,72,62.6
5,0,2,3,0,1,0,0,0,0,0,1,0,1,0,0,1.65,117,27.4
5,0,2,3,0,2,1,0,0,0,0,1,0,0,0,0,0.75,228,6.4
2,0,0,2,0,0,0,0,0,0,0,0,3,1,0,2,2.85,106,47.5
5,2,0,3,2,0,0,0,0,1,1,0,0,0,0,0,2.35,203,43.1
3,0,2,1,0,1,0,1,0,0,0,0,0,2,0,0,0.5499999999999999,327,20.9
1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.35,191,14.4
6,2,3,1,2,3,0,0,0,1,1,1,1,0,0,1,3.5000000000000004,37,77.5
3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0.4,179,10.3
2,2,0,0,2,0,0,0,1,1,0,0,1,2,0,0,2.95,33,76.5
7,3,2,2,3,2,0,0,1,1,1,1,1,2,0,0,4.9,188,100.0
4,1,3,0,1,3,0,1,0,0,1,1,0,0,0,1,1.65,354,32.2
0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0.7999999999999999,38,4.5
6,1,2,3,1,2,0,0,0,1,0,0,0,0,1,1,1.9500000000000002,167,57.7
3,1,2,0,1,2,0,0,0,0,1,1,2,2,0,0,3.05,219,60.1
6,2,0,4,2,0,0,1,1,0,1,0,1,1,0,0,2.9999999999999996,159,56.0
5,1,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0.9000000000000001,163,14.2
2,0,2,0,0,2,0,1,0,0,0,1,0,0,0,1,0.7999999999999999,228,18.1
4,2,2,0,2,2,0,0,1,1,0,0,0,1,0,1,2.6500000000000004,264,80.1
3,1,2,0,1,2,0,0,0,1,0,1,3,1,0,0,3.1500000000000004,17,66.0
5,1,0,4,1,0,0,0,1,0,0,0,0,0,0,2,2.6500000000000004,56,54.7
5,1,2,2,0,1,2,0,0,1,0,0,3,0,0,0,1.4,260,21.1
4,0,2,2,0,1,0,0,0,0,0,1,1,0,0,0,1.5,72,30.7
2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1.5999999999999999,31,38.5
8,3,1,4,3,0,0,0,1,1,1,0,1,0,0,0,3.9000000000000004,298,90.8
5,1,2,2,1,2,0,0,0,1,0,1,0,0,0,0,2.0,280,45.4
2,0,1,1,0,1,0,1,0,0,0,0,2,2,0,0,1.35,237,25.4
5,1,3,1,0,2,1,1,0,0,1,1,1,0,0,0,1.25,209,15.9
2,1,1,0,1,1,0,0,0,1,0,0,2,2,1,0,2.4000000000000004,355,57.6
9,2,3,4,2,3,0,1,1,1,0,1,0,1,0,1,3.8000000000000003,12,83.5
3,0,2,1,0,1,0,1,0,0,0,0,1,1,0,1,1.0499999999999998,135,27.6
4,1,1,2,1,1,0,0,1,0,0,0,1,0,0,2,2.65,286,60.7
6,1,1,4,1,1,0,1,1,0,0,1,1,1,0,0,2.85,187,48.2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45,282,8.3
5,3,1,1,2,1,1,0,1,1,1,1,1,1,0,0,3.8000000000000007,235,70.0
5,1,2,2,1,2,0,0,0,0,1,1,0,0,0,2,2.8499999999999996,113,56.3
3,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,1.5,195,35.6
3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.15,282,40.2
3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1.55,145,41.8
5,2,1,2,2,1,0,1,1,0,1,1,1,0,0,2,3.85,298,69.7
4,1,1,2,1,1,0,0,0,0,1,0,0,0,0,1,1.7000000000000002,238,40.0
4,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,2.0500000000000003,7,26.9
4,2,1,1,2,0,0,0,0,1,1,1,1,2,0,0,3.75,71,69.9
6,1,1,4,1,1,0,0,0,0,1,0,0,0,0,0,1.65,232,34.1
7,1,2,4,0,2,2,0,0,0,1,1,2,2,0,0,2.7499999999999996,348,30.6
4,2,0,2,2,0,0,0,1,1,0,0,1,0,1,0,2.65,304,61.6
2,0,2,0,0,2,0,0,0,0,0,1,0,0,0,1,1.15,226,21.3
2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,1,2.2,341,47.3
4,0,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1.1,107,22.5
8,1,3,4,1,3,0,0,0,1,0,1,0,1,0,2,3.6500000000000004,177,82.5
3,1,2,0,1,1,0,0,0,0,1,0,0,2,0,1,1.9999999999999998,349,52.7
5,1,1,3,1,0,0,1,0,0,1,0,0,1,1,0,1.4500000000000002,175,27.4
2,1,1,0,1,1,0,0,0,0,1,1,1,2,0,0,2.6499999999999995,225,47.8
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4,296,15.5
4,0,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0.2499999999999999,353,0.0
7,2,1,4,2,1,0,0,0,1,1,1,2,0,0,0,4.05,185,72.5
3,2,1,0,2,1,0,0,1,1,0,1,0,0,0,0,2.55,314,56.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.55,121,0.0
7,2,1,4,2,1,0,0,0,1,1,0,0,1,0,0,2.9000000000000004,123,63.8
6,2,2,2,2,2,0,0,0,1,1,0,0,0,0,0,2.15,361,58.7
2,1,0,1,1,0,0,2,0,0,1,0,1,0,0,0,0.75,60,1.4
4,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,1.3999999999999997,81,13.9
6,2,0,4,1,0,1,0,1,0,1,0,0,0,0,2,2.95,321,58.8
6,1,3,2,1,3,0,1,0,0,1,1,3,1,0,0,3.15,299,58.8
4,1,2,1,1,1,0,0,0,0,1,1,1,0,0,0,2.15,205,41.6
2,0,2,0,0,2,0,0,0,0,0,0,0,2,0,2,1.6,295,47.1
5,1,2,2,0,2,1,0,0,1,0,0,0,2,1,0,1.45,266,40.4
4,2,1,1,1,1,1,0,1,0,1,0,1,1,0,0,2.2,332,47.3
2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1.45,360,32.7
5,1,0,4,1,0,0,1,0,0,1,0,0,1,0,0,1.65,275,14.7
4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,159,19.8
5,2,2,1,2,2,0,0,1,0,1,0,0,1,0,1,2.8000000000000003,147,74.4
6,1,1,4,1,1,0,1,0,1,0,1,2,0,1,0,2.85,271,38.2
5,1,1,3,1,1,0,0,0,1,0,0,1,0,1,1,2.35,39,47.0
6,1,2,3,1,2,0,0,0,0,1,1,2,1,0,0,3.3,337,58.9
3,0,2,1,0,2,0,1,0,0,0,1,2,1,0,0,1.7000000000000002,358,27.9
3,2,1,0,2,1,0,0,1,1,0,0,1,1,0,0,2.6,327,74.1
6,1,2,3,1,1,0,0,0,1,0,0,1,0,0,0,1.9000000000000001,47,59.4
6,1,1,4,1,0,0,0,0,0,1,1,1,0,0,1,3.2,221,45.2
3,1,0,2,1,0,0,0,0,1,0,0,1,2,0,0,2.4,290,52.0
3,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1.7499999999999998,265,31.2
7,1,2,4,1,2,0,0,0,0,1,1,1,1,0,0,3.0999999999999996,196,54.0
6,0,2,4,0,1,0,0,0,0,0,0,1,1,0,0,1.55,156,37.2
7,2,2,3,2,2,0,0,0,1,1,0,0,2,0,1,3.5000000000000004,333,79.8
7,2,1,4,2,0,0,0,0,1,1,1,0,0,0,0,3.25,259,58.8
4,2,1,1,2,1,0,0,0,1,1,1,1,0,0,2,3.95,286,74.5
6,0,2,4,0,2,0,0,0,0,0,1,0,0,0,0,1.5,19,26.0
5,0,1,4,0,1,1,0,0,0,0,1,1,0,0,2,2.25,19,19.1
3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1.35,175,23.4
3,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,2.15,99,31.7
4,1,0,3,1,0,0,0,0,1,0,0,0,2,0,0,2.2,303,44.6
5,0,1,4,0,1,0,0,0,0,0,1,0,0,0,1,1.95,99,25.8
7,2,2,3,2,2,0,0,1,1,0,1,0,1,0,0,3.5,328,85.4
3,0,2,1,0,2,0,1,0,0,0,1,1,2,0,0,1.65,98,30.4
3,0,1,2,0,1,0,0,0,0,0,1,2,0,0,1,2.35,112,37.2
4,1,0,3,1,0,0,0,0,0,1,0,1,1,0,0,2.2,350,35.1
5,1,1,3,1,1,0,0,0,0,1,1,2,0,0,0,2.9499999999999997,299,40.2
2,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1.7999999999999998,86,39.6
5,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1.15,69,24.4
6,2,0,4,0,0,2,0,0,1,1,0,1,1,0,0,2.1999999999999997,203,27.0
4,1,0,3,0,0,2,0,1,0,0,0,1,0,0,0,0.8500000000000001,52,3.7
5,0,2,3,0,2,1,0,0,0,0,1,2,0,0,1,1.9999999999999998,296,23.7
9,3,2,4,2,2,1,0,1,1,1,0,0,2,0,0,3.6500000000000004,308,91.9
7,1,2,4,1,2,0,0,0,0,1,1,0,1,0,0,2.7,70,46.6
6,1,2,3,1,2,0,0,0,1,0,0,0,0,0,1,1.9500000000000002,69,57.6
7,3,1,3,3,1,0,0,1,1,1,1,1,0,0,0,4.4,266,90.7
5,1,1,3,1,0,0,0,1,0,0,0,1,1,0,0,2.3000000000000003,278,58.6
5,3,2,0,3,2,0,0,1,1,1,1,1,0,1,0,3.8000000000000003,177,96.6
6,1,1,4,1,1,0,0,0,1,0,0,1,0,0,0,2.1,350,52.5
6,1,2,3,1,2,0,0,0,1,0,1,0,0,0,1,2.6500000000000004,216,59.1
5,0,1,4,0,0,0,0,0,0,0,1,1,1,1,0,2.25,270,34.3
1,0,1,0,0,1,0,0,0,0,0,1,3,1,0,0,2.25,344,37.7
5,1,2,2,1,2,0,1,0,0,1,1,3,0,0,0,2.8,40,38.5
3,1,0,2,1,0,0,0,0,1,0,0,0,2,0,1,2.45,161,47.8
3,2,1,0,2,1,0,0,1,0,1,0,1,1,0,0,2.55,310,66.5
6,1,1,4,1,1,0,0,0,1,0,0,0,1,0,1,2.5,266,55.2
5,1,0,4,1,0,0,0,0,0,1,0,0,1,0,0,2.0,168,27.6
2,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0.1499999999999999,37,0.0
1,0,0,1,0,0,1,0,0,0,0,0,3,1,1,2,2.1000000000000005,34,18.6
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.85,292,13.3
3,0,1,2,0,0,0,1,0,0,0,0,2,2,0,0,1.5499999999999998,121,29.7
5,2,0,3,2,0,0,0,1,0,1,0,0,1,0,1,3.2,120,62.4
5,2,2,1,2,2,0,0,1,1,0,1,0,1,0,2,4.0,156,95.4
5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.8,92,19.4
6,1,1,4,1,1,0,0,1,0,0,1,3,1,0,0,4.0,3,72.4
7,1,2,4,1,2,0,0,0,0,1,1,1,0,0,1,3.2,221,55.5
5,0,1,4,0,1,2,2,0,0,0,1,0,1,0,1,0.4999999999999998,2,0.0
3,2,1,0,2,0,0,0,0,1,1,0,2,2,0,0,3.25,306,77.9
2,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1.1,337,15.2
1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1.3,349,21.0
8,3,1,4,3,1,0,0,1,1,1,0,0,0,0,0,3.5,244,87.6
4,0,2,2,0,2,0,1,0,0,0,1,0,2,1,0,1.4499999999999997,21,23.7
3,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1.3,156,38.1
2,2,0,0,1,0,1,2,1,1,0,0,0,1,0,0,0.9500000000000002,111,14.9
4,1,2,1,0,1,1,1,0,0,1,1,1,0,0,1,1.6999999999999997,28,17.8
5,0,3,2,0,3,1,0,0,0,0,1,1,2,0,0,1.6500000000000001,62,32.1
7,1,2,4,1,2,0,0,1,0,0,1,3,2,0,1,4.8,220,95.7
6,1,2,3,1,2,0,2,0,0,1,1,0,1,0,1,2.25,216,33.8
5,2,1,2,2,0,0,0,0,1,1,0,1,0,0,0,2.55,106,56.2
4,1,0,3,1,0,0,0,0,0,1,0,1,1,0,1,2.6500000000000004,332,38.6
5,1,2,2,1,2,0,0,0,0,1,1,1,1,0,1,3.15,324,60.3
3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1.4500000000000002,88,19.7
5,0,3,2,0,3,0,0,0,0,0,1,2,0,0,1,2.35,91,49.6
5,1,1,3,1,1,0,0,0,0,1,1,1,2,0,1,3.6999999999999997,60,64.2
3,1,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1.6,182,45.6
6,1,1,4,0,1,1,0,1,0,0,0,2,0,0,1,2.45,98,49.6
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.75,310,14.0
5,0,2,3,0,2,0,0,0,0,0,1,1,0,0,0,1.7000000000000002,231,32.1
2,2,0,0,2,0,0,0,0,1,1,0,3,0,0,1,3.4000000000000004,233,67.5
3,2,0,1,2,0,0,0,1,0,1,0,1,1,0,1,3.2,68,69.5
9,2,3,4,1,2,1,0,1,0,1,1,0,0,0,0,2.75,267,60.4
4,0,2,2,0,2,0,0,0,0,0,1,1,0,0,0,1.5,82,29.1
4,1,0,3,1,0,0,0,0,1,0,0,2,0,0,0,2.3000000000000003,7,40.9
2,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1.0499999999999998,283,23.3
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,180,6.9
6,1,2,3,1,2,0,0,0,0,1,1,0,0,0,1,2.5999999999999996,37,45.0
7,2,2,3,2,1,0,0,0,1,1,1,0,2,0,0,3.7500000000000004,164,78.9
2,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0.1499999999999999,210,0.4
6,2,2,2,2,2,0,2,0,1,1,1,0,1,0,2,3.4000000000000004,39,60.9
4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,2.05,5,34.8
2,0,2,0,0,2,0,0,0,0,0,1,1,1,0,0,1.4500000000000002,55,33.4
1,1,0,0,1,0,0,1,0,0,1,0,3,0,0,0,1.7000000000000002,195,25.5
8,1,3,4,1,3,0,0,0,0,1,1,1,1,0,1,3.55,23,73.5
6,1,1,4,1,0,0,0,0,0,1,0,1,0,0,2,2.95,238,54.7
3,0,2,1,0,1,0,1,0,0,0,0,3,1,0,0,1.4000000000000004,318,37.8
4,2,1,1,2,0,0,0,1,1,0,1,0,1,0,0,3.1,60,72.7
5,0,3,2,0,3,0,0,0,0,0,1,1,2,1,2,3.1,87,69.6
7,2,2,3,2,2,0,1,1,1,0,1,0,1,0,0,3.15,305,72.4
4,1,1,2,1,1,0,0,0,0,1,1,2,0,0,0,2.7499999999999996,63,47.1
2,1,1,0,1,1,0,2,1,0,0,0,2,1,0,1,1.8500000000000003,91,41.2
5,2,2,1,2,1,0,0,0,1,1,1,0,2,0,0,3.3500000000000005,118,77.5
1,0,1,0,0,1,1,0,0,0,0,0,2,2,0,0,0.95,175,16.0
5,2,2,1,2,2,0,1,1,0,1,1,1,1,0,0,3.1,135,56.5
5,1,1,3,0,1,1,0,0,1,0,1,1,0,0,2,2.95,300,44.6
3,0,3,0,0,3,0,0,0,0,0,1,1,2,0,1,2.25,71,54.1
5,0,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0.65,130,21.2
4,1,1,2,0,0,2,1,0,0,1,0,0,1,0,2,1.0499999999999998,110,2.2
2,0,2,0,0,2,1,1,0,0,0,1,2,1,0,0,0.9500000000000001,288,2.7
9,2,3,4,0,3,2,1,1,1,0,1,1,0,0,0,2.3,255,44.6
5,1,2,2,1,2,0,0,0,1,0,1,0,1,0,0,2.35,212,52.0
3,0,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0.5499999999999999,351,3.3
3,1,2,0,1,2,0,1,0,1,0,1,2,1,0,0,2.4000000000000004,343,50.1
5,2,2,1,2,2,0,2,0,1,1,1,1,1,0,0,2.7,22,45.9
4,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0.050000000000000044,3,0.0
3,1,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1.5499999999999998,162,32.3
4,1,0,3,1,0,0,0,0,0,1,0,0,0,0,1,1.9000000000000001,287,30.2
4,1,3,0,1,3,0,0,1,0,0,1,2,0,1,1,2.9000000000000004,337,75.5
3,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1.7000000000000002,152,32.1
2,0,2,0,0,2,0,0,0,0,0,1,2,1,0,1,2.3000000000000003,352,46.7
7,2,1,4,2,1,0,1,0,1,1,1,2,1,0,0,4.050000000000001,303,64.6
3,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1.35,26,28.6
6,2,1,3,2,1,0,0,1,1,0,1,0,1,0,0,3.5,41,77.8
7,2,1,4,2,1,0,1,1,0,1,0,0,2,0,0,2.9499999999999997,247,65.5
4,0,2,2,0,1,0,0,0,0,0,1,0,0,1,1,1.5499999999999998,75,31.4
4,1,1,2,1,1,0,2,0,1,0,0,1,0,0,0,1.0000000000000002,329,21.3
6,1,2,3,1,2,0,0,0,1,0,0,0,2,0,1,2.6500000000000004,88,69.1
4,3,0,1,3,0,0,0,1,1,1,0,3,1,0,1,4.9,47,100.0
5,3,2,0,3,2,0,0,1,1,1,0,0,0,0,1,3.1500000000000004,277,87.6
6,1,1,4,1,0,0,0,0,0,1,0,2,1,0,1,3.25,57,56.6
4,3,0,1,2,0,1,0,1,1,1,0,3,1,0,0,3.9000000000000004,6,75.9
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1.0499999999999998,27,20.3
5,2,1,2,2,1,0,0,0,1,1,1,2,0,0,1,4.1000000000000005,7,73.1
3,1,2,0,1,2,0,0,0,1,0,1,3,1,0,1,3.6000000000000005,89,76.5
1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.25,184,22.1
3,1,2,0,1,1,0,2,0,1,0,1,1,1,0,1,2.1000000000000005,239,33.2
5,2,2,1,1,2,1,0,1,1,0,1,0,0,0,0,2.2,345,60.4
4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1.55,5,16.1
4,1,3,0,1,3,0,0,0,0,1,1,2,0,1,2,3.2499999999999996,218,68.8
1,1,0,0,1,0,0,1,0,1,0,0,2,2,0,2,2.95,334,56.1
1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1.45,288,21.3
4,1,1,2,1,0,0,0,1,0,0,0,0,1,0,1,2.15,25,56.5
6,2,2,2,1,1,1,0,0,1,1,0,2,0,1,0,2.3999999999999995,224,56.9
2,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0.7499999999999999,238,12.7
3,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0.8999999999999999,29,23.1
1,0,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0.95,243,0.0
4,1,1,2,1,1,0,0,0,0,1,1,3,1,0,0,3.5,313,58.8
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.8500000000000001,244,11.5
5,1,0,4,1,0,0,0,0,0,1,0,2,1,0,2,3.7,174,56.4
7,2,1,4,2,1,0,0,1,0,1,0,0,2,0,0,3.3,218,80.8
3,2,1,0,2,0,0,0,1,0,1,0,1,0,0,0,2.1999999999999997,144,54.9
2,1,0,1,1,0,0,2,0,0,1,0,2,1,0,0,1.5000000000000002,123,13.2
8,2,2,4,2,2,0,0,1,0,1,1,0,1,1,1,4.1000000000000005,213,89.0
5,3,1,1,3,0,0,0,1,1,1,1,0,2,0,2,5.200000000000001,196,100.0
6,3,1,2,3,1,0,0,1,1,1,0,1,1,1,0,3.85,121,96.6
4,3,1,0,1,1,2,0,1,1,1,1,1,0,0,0,2.7,130,43.0
3,0,2,1,0,2,0,1,0,0,0,1,3,0,0,0,1.75,128,22.5
5,3,2,0,3,2,0,0,1,1,1,1,0,0,0,0,3.4000000000000004,221,84.0
4,1,2,1,1,2,0,1,0,0,1,0,3,1,0,0,2.2500000000000004,313,43.1
4,1,3,0,1,2,0,0,0,0,1,1,1,2,0,2,3.5499999999999994,329,82.5
7,3,2,2,3,2,0,0,1,1,1,1,0,2,0,0,4.500000000000001,175,100.0
2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.15,48,34.2
5,1,2,2,0,2,1,0,0,1,0,1,0,1,0,2,2.7,164,51.2
6,2,2,2,2,1,0,0,0,1,1,1,2,0,0,0,3.65,133,77.1
4,1,1,2,1,1,0,0,0,0,1,1,1,0,0,0,2.3499999999999996,196,36.8
4,2,1,1,2,1,0,0,1,0,1,1,1,2,0,0,3.8,255,81.5
7,1,3,3,1,2,0,0,0,1,0,1,0,1,0,0,2.5500000000000003,169,63.7
2,1,1,0,1,1,0,0,0,0,1,1,2,0,0,0,2.3499999999999996,204,37.1
3,1,2,0,1,2,0,0,0,0,1,1,0,1,1,0,1.9,174,40.8
4,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,1.8000000000000003,215,40.1
6,2,3,1,0,3,2,0,1,0,1,1,1,1,0,0,2.35,239,44.8
5,2,2,1,2,2,0,0,0,1,1,1,0,1,0,0,3.0000000000000004,33,62.1
4,0,2,2,0,2,0,0,0,0,0,0,2,2,0,0,1.9,199,46.4
8,2,2,4,2,1,0,2,0,1,1,1,2,1,0,1,4.1499999999999995,247,76.1
2,0,2,0,0,2,0,0,0,0,0,1,1,2,0,0,1.8,254,32.6
5,1,2,2,0,2,1,0,0,1,0,1,0,1,0,0,1.8,183,33.4
5,0,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0.7999999999999999,124,9.5
2,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1.9,291,32.1
3,1,2,0,1,2,0,1,1,0,0,0,1,0,0,1,1.4500000000000002,352,44.8
8,2,2,4,1,1,1,0,0,1,1,1,1,1,0,0,3.45,51,59.7
4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1.6,341,32.8
5,1,3,1,1,2,0,1,0,0,1,1,1,0,0,1,2.25,150,40.5
5,2,0,3,2,0,0,0,0,1,1,0,2,1,0,1,3.95,219,74.1
3,1,1,1,1,1,0,0,1,0,0,0,2,0,0,1,2.4000000000000004,69,62.7
3,1,0,2,1,0,0,1,0,0,1,0,0,2,0,0,1.5999999999999996,164,21.5
8,2,2,4,2,1,0,1,1,0,1,0,0,2,0,0,2.9499999999999997,97,74.6
3,0,1,2,0,1,0,0,0,0,0,1,3,1,0,0,2.65,197,32.5
3,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0.7500000000000001,140,3.2
7,2,1,4,2,0,0,0,1,1,0,0,1,2,0,0,3.75,275,93.2
3,1,2,0,1,2,0,0,0,1,0,1,0,1,0,1,2.4000000000000004,151,61.7
2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0.5499999999999999,351,5.6
6,2,3,1,1,2,1,0,1,0,1,1,0,1,1,0,2.5,158,60.6
5,0,2,3,0,2,0,0,0,0,0,1,1,1,0,0,2.0500000000000003,360,37.1
4,0,1,3,0,0,1,0,0,0,0,1,2,0,0,1,1.9999999999999998,118,15.0
6,1,1,4,1,0,0,0,1,0,0,1,0,0,1,0,2.45,318,43.5
5,0,2,3,0,2,0,2,0,0,0,1,0,0,0,0,0.6000000000000001,32,0.0
4,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,1.0000000000000002,256,0.6
5,0,2,3,0,1,0,0,0,0,0,1,3,0,0,0,2.5,318,39.8
6,2,2,2,2,1,0,0,1,0,1,1,0,1,0,1,3.7,212,80.8
5,2,1,2,2,1,0,0,1,0,1,1,1,1,0,0,3.65,253,75.8
7,1,3,3,1,3,0,0,0,1,0,1,3,2,0,0,4.1,233,85.6
5,2,0,3,2,0,0,0,1,0,1,0,1,1,0,1,3.6,262,71.9
6,2,1,3,1,1,1,0,1,0,1,0,0,0,0,0,1.8499999999999999,85,40.7
7,3,1,3,3,1,0,1,1,1,1,0,0,1,0,0,3.3000000000000003,212,78.4
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4,81,12.9
3,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1.6999999999999997,309,40.0
3,0,2,1,0,2,0,0,0,0,0,1,1,1,0,0,1.6500000000000001,187,27.9
2,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1.2999999999999998,68,20.3
4,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1.0,327,28.2
